0,1,2,3,4,5
4.212385,4.743968,-2.7653058,7.009231,-2.41293,-2.9061577
4.3679214,-3.0959835,-13.479954,-1.379627,-13.646019,4.150888
4.0672417,2.197609,-0.21229036,3.362571,0.12602133,-0.62234056
5.1862555,-7.4322004,0.3122249,-0.3137089,0.50031126,8.117835
6.4590936,3.952982,3.4412742,5.369664,3.9324992,-2.2105203
6.6705065,14.44219,6.258377,5.602502,6.9609365,-11.703203
3.988102,0.86005306,-0.41599458,6.137327,-0.11860585,0.5774832
4.4624357,2.9716346,7.466281,2.2388036,8.041489,-1.3033419
6.946634,2.1290462,2.5527458,1.2052252,2.9684725,-0.548943
3.5679502,7.875722,-7.764025,2.4600286,-7.514727,-5.789095
3.9461837,-13.699363,-4.325438,6.563841,-4.3674517,13.7412
4.973538,3.0110905,-7.136815,2.5524955,-6.9544954,-1.3788154
5.0116296,-5.4266896,-1.3099743,6.0136786,-1.1586621,6.2880898
5.8567276,-5.2013597,-4.163283,6.21425,-4.0268097,6.078031
6.1567187,3.379753,2.4322464,4.5088096,2.8548682,-1.6875743
6.6704817,13.802682,10.50623,1.8566457,11.36468,-11.127454
6.665792,1.1096464,-0.23486409,-2.390959,0.06738758,0.3870476
7.7765493,0.62591606,2.1730022,1.707645,2.5782008,0.7897758
5.820229,2.5869708,-1.9488424,-0.59912264,-1.6596646,-0.979969
5.0773516,6.1324515,3.5901992,6.130105,4.082816,-4.163294
5.58434,11.1258545,4.0018935,0.36234772,4.6104465,-8.700482
4.258842,7.9277,-8.5390215,4.841773,-8.276716,-5.8118706
7.7096176,-9.639798,-3.7530477,3.6680136,-3.7177248,10.060297
5.227985,6.2842054,-7.620001,3.326303,-7.449922,-4.299959
5.5985303,-5.8913093,5.31245,5.893153,5.6375117,6.735737
3.009453,5.1900086,3.6356962,2.9167871,4.1466813,-3.3317132
4.991744,-7.9155974,-0.52150565,7.9188213,-0.41826153,8.559679
4.5942836,-7.0777435,0.8204724,0.80276966,1.0623541,7.792076
5.1023097,7.1942925,-3.627695,4.38553,-3.328887,-5.172046
6.834579,12.236479,-8.315109,0.093779445,-8.047954,-9.75292
4.809705,8.65938,-8.401401,2.294964,-8.218991,-6.511678
5.770372,-0.670472,-10.779911,7.1217566,-10.81208,1.948814
5.2130156,12.451229,2.6589377,0.72572553,3.3012223,-9.899419
7.2147,4.376679,-4.6862807,9.629036,-4.406015,-2.5743392
5.1352797,-1.2519809,4.564751,0.91419035,4.9072037,2.5159996
3.2554634,-1.1089656,3.5360863,3.5696688,3.9819736,2.4035156
6.3656664,1.243077,16.573568,6.2521305,17.36839,0.28601795
6.9342403,5.730428,-9.392496,9.917222,-9.217112,-3.8577852
6.1587915,5.3782835,12.81832,5.7968044,13.579992,-3.4408524
7.392729,7.44493,-4.636375,9.012859,-4.313948,-5.368577
6.6690674,-6.3371515,-11.779141,5.6039295,-11.922557,7.08439
7.326718,-4.5136366,-2.2290962,4.203337,-2.1061,5.4159465
6.457054,4.2436213,-4.3615236,-1.4888093,-4.1278763,-2.4746664
6.2760544,5.34358,-2.1240742,-0.34011614,-1.7535206,-3.507396
7.689621,7.561089,-0.8790611,-3.3332062,-0.4658848,-5.5052834
3.7365255,5.527625,4.656578,1.6967318,5.2040973,-3.6476398
5.0388784,-10.149244,8.83089,7.1766086,9.183896,10.583731
5.23682,6.1654806,-2.3744226,5.018268,-1.9795183,-4.235063
6.858938,7.8764477,-3.0643942,-2.1817763,-2.6885877,-5.793851
6.2839813,7.039375,8.324922,7.375201,8.973756,-4.9843707
7.4148383,-2.434327,-6.4753766,4.987791,-6.43241,3.5774379
5.756714,-6.051313,3.9247599,4.3875036,4.205635,6.8617673
4.6412487,-1.0740345,-3.0802345,0.13890243,-2.9064689,2.3632169
4.947118,-0.31282997,-19.349161,0.11101127,-19.652126,1.5718831
6.9444733,-13.213937,-8.912386,0.6288928,-9.175054,13.324051
5.5333743,0.4292708,4.226192,-1.823374,4.622964,1.0039355
4.282955,-2.5572343,-9.892559,8.4259405,-9.882146,3.6926715
6.380608,0.721409,-7.622786,3.7098274,-7.5504847,0.6954304
5.8263845,-2.0838313,-11.212596,3.7465053,-11.2355585,3.234739
3.2740974,-8.492242,-2.9354165,1.3651017,-2.8503256,9.060793
6.908472,-9.342065,-12.004514,8.455597,-12.188172,9.797471
5.276187,-1.6954474,-11.080385,1.2909274,-11.153133,2.854611
5.799769,-9.862931,10.694736,5.498827,11.132004,10.343606
7.783474,19.378887,3.4196181,7.384102,4.2257967,-16.176004
4.8491964,-1.0784904,2.4180899,6.8611345,2.7741697,2.379447
3.4029078,9.606884,1.7442844,5.149195,2.2411716,-7.340229
5.9036803,2.109986,2.0603206,6.541425,2.441136,-0.5420264
6.1129656,2.1293254,0.90997523,1.1687318,1.2190782,-0.54651797
7.045965,2.0319128,4.7626686,7.1243606,5.212084,-0.45697168
3.6849632,2.028756,6.3101087,3.4452672,6.8152466,-0.43561056
4.923385,-10.302638,-4.8000803,6.9962344,-4.8268337,10.687531
6.0402317,14.314235,-11.199902,5.5067797,-10.991297,-11.629834
5.835361,-12.243501,-5.9859715,3.4793081,-6.082374,12.446581
3.8560236,3.3014119,0.7930066,2.3491058,1.1337228,-1.6155775
6.4683924,-1.1382316,14.8206005,8.7509775,15.537428,2.4132578
5.7175064,-5.8000617,2.03331,2.0824614,2.2860928,6.649336
7.748369,-12.199499,-2.6697242,5.4833055,-2.6693218,12.397775
6.8313823,13.7553215,6.388723,-3.1356187,7.128155,-11.094215
3.8718839,2.1106365,-6.8569584,2.8771696,-6.761097,-0.5644078
6.9362955,-2.11128,-0.23998109,4.020749,-0.0071974397,3.2676547
5.0286355,2.9671402,-1.4403036,0.95226014,-1.1712921,-1.3060931
3.7397213,6.046851,7.039686,3.9430099,7.6639147,-4.094403
5.971713,-4.3138165,1.4002005,5.0937634,1.6541426,5.287512
5.494591,4.9033875,7.846039,4.567635,8.458893,-3.0634751
5.511195,4.7198863,-3.601158,2.6818943,-3.321907,-2.902732
7.28703,14.494686,-5.61484,3.4596424,-5.233789,-11.772992
6.4350905,-0.9159058,-10.985081,2.404038,-11.0225725,2.1795068
4.9803543,2.1868277,8.499743,4.165427,9.099448,-0.5448762
4.561175,6.99036,-0.4810252,6.987513,-0.065734625,-4.9391446
6.697405,-7.092611,-7.4257174,8.667618,-7.4719977,7.76906
8.231231,11.847471,3.425553,4.4034667,4.0563536,-9.36761
5.4091067,-3.468296,13.221257,3.791644,13.855648,4.565794
6.259287,-14.193754,10.75214,4.3600874,11.11721,14.249325
3.2564156,-0.06472729,7.5378766,2.490396,8.074294,1.4590119
5.2681937,5.123412,-8.797837,8.011547,-8.660667,-3.280206
6.937896,-4.163185,6.0748367,0.22725534,6.4471765,5.1868267
6.9649553,-0.5849973,5.665973,6.9321966,6.1524,1.916246
6.2718196,-7.384022,2.1500576,-0.8370547,2.3405213,8.093638
5.2411475,-11.707275,-6.099873,3.3460712,-6.1767516,11.937982
3.7136388,4.5314083,0.0917262,0.5848805,0.4424764,-2.7114997
5.5955,-5.814698,-2.6573703,2.9165807,-2.552722,6.6170454
3.7691958,3.3312838,-5.7644672,0.7883799,-5.631863,-1.6364192
4.0595245,-0.69334495,-4.9452252,4.8073516,-4.771908,1.9955473
6.1391506,1.6339803,4.584112,1.7071562,5.0186834,-0.116254
7.936797,-0.060720734,-2.5521724,10.886354,-2.3103118,1.4413824
6.3309727,-7.690553,15.303083,5.268424,15.908191,8.385146
6.131361,-12.332482,8.904455,7.944384,9.156722,12.57585
6.7336054,-3.5411563,-9.923107,-1.4225563,-10.0069475,4.5439386
5.3245416,0.07617275,-4.703179,4.52703,-4.5503993,1.3404822
2.4083028,0.8250626,-1.6312194,3.455968,-1.3697699,0.64110124
4.6663694,7.6231437,-4.3428607,2.2163467,-4.042758,-5.5491514
7.498741,12.149645,5.4733944,-0.36357474,6.1334734,-9.648203
5.9762735,-1.1607863,2.2058144,7.9958143,2.6088617,2.4578342
6.348649,0.4098521,0.28091022,6.1353645,0.6242199,0.9801873
4.005348,0.7415434,-0.9880085,1.1968367,-0.6909753,0.6927172
4.943309,-7.5337086,-2.7325158,2.6341894,-2.7077453,8.210834
4.869878,-0.9504687,6.1051416,4.704734,6.557942,2.246922
5.0744424,-2.422198,-8.072011,3.8123057,-8.040902,3.5501113
8.712845,3.2743762,17.915236,1.670919,18.81298,-1.5769709
3.5369992,10.329306,-6.934459,5.1401696,-6.5868816,-7.9940047
6.2654133,-1.4682128,-15.749843,3.2850266,-15.9222145,2.6760068
5.58683,-4.4141145,-1.0348544,3.7348263,-0.8561115,5.3578124
6.5475454,1.9625951,-2.369907,1.0751224,-2.1287863,-0.41316485
4.535462,-0.82751983,-11.978471,3.6486025,-12.062623,2.1106308
4.3384705,6.4747086,-3.493224,2.6295543,-3.1808116,-4.4857693
8.023801,2.1628184,1.8435429,-2.881577,2.2020004,-0.60930306
3.5872793,-9.359886,-1.9355986,2.9491408,-1.8639877,9.867693
4.189402,7.3038225,-2.1521156,6.6990366,-1.7260853,-5.2185545
3.5477877,-1.6229424,0.11219582,4.972958,0.40913165,2.831509
4.32544,-2.987085,-0.10395457,-1.8558003,0.13565618,4.0886545
8.488834,-6.277255,-16.597534,0.63336015,-16.907103,7.0096984
4.0757437,-3.8726184,7.144236,1.8839729,7.5346923,4.9300137
4.065109,0.6535056,-1.2475975,7.1056566,-0.91914296,0.7888149
4.8004413,1.6973811,-14.537774,6.4999876,-14.594364,-0.15888911
5.540639,-7.382169,1.8398106,6.975495,2.0026388,8.076831
5.4707656,6.9161277,10.392597,6.281971,11.138848,-4.8723783
4.446867,-10.216852,-7.606691,2.6069136,-7.6966677,10.60841
3.471805,-3.8693018,-3.166584,0.20730889,-3.0847912,4.8739514
5.297018,-5.151799,12.92713,2.3117204,13.521331,6.098838
5.324917,-0.34965298,-8.332654,1.8365161,-8.321291,1.6408931
7.910615,6.531474,9.610037,-0.9294367,10.281622,-4.545926
5.169287,-1.3623339,-7.409326,5.4699574,-7.3436594,2.5838208
4.9171696,2.2031782,-1.6622461,-0.20942044,-1.4232833,-0.6273171
7.1779785,-12.367244,-0.60004395,0.54163575,-0.5266262,12.574134
3.9449618,-5.623853,3.4081142,0.07682872,3.6944213,6.4919004
5.979112,-11.82967,8.842882,11.71011,9.179338,12.093464
5.643439,4.6915736,2.469604,-0.094352484,2.989736,-2.8835788
6.9748077,-6.732408,-15.129244,2.2382815,-15.431324,7.4031453
6.563743,-9.944009,13.140684,2.5093246,13.629681,10.390256
5.4892387,0.17913187,2.1156306,5.5890822,2.5137966,1.2359054
5.127075,-1.002911,5.2058454,0.53813565,5.6351438,2.32322
4.939044,-1.5381421,-10.699259,1.0576361,-10.749816,2.7547204
4.779807,-4.8826647,2.5117652,3.1775424,2.772742,5.794219
4.6682453,-8.114423,1.224569,6.1294594,1.3941538,8.723987
4.123689,4.948244,3.2035012,6.605973,3.6811383,-3.1045907
3.39852,4.227025,-9.903437,2.779112,-9.815836,-2.466283
6.1456866,7.946617,-8.071792,1.9930775,-7.8525443,-5.833847
3.9138975,1.1811477,5.529829,0.99048793,6.022498,0.31265944
4.3700404,4.6913214,9.507634,-0.39619005,10.231837,-2.86805
5.7642508,-2.5438457,6.2306933,7.6202235,6.687745,3.6619656
6.752432,-11.37332,1.1981317,-3.5753136,1.3110561,11.680661
5.1829944,3.7721221,7.4857154,0.97824836,8.082174,-2.0184069
5.21082,-5.0739555,-16.682493,6.2344246,-16.935785,5.9105306
4.5179367,-3.2859182,-6.1926594,5.4097404,-6.1234927,4.303611
3.8739698,-9.24433,-7.751211,2.0886738,-7.839497,9.7371
4.575047,-4.456379,5.412752,4.9237413,5.7970657,5.4209647
6.4722333,12.80257,-14.900023,3.0223415,-14.769661,-10.257219
9.265007,8.085632,11.611772,2.1712537,12.393836,-5.964895
5.947301,3.988071,-8.382281,6.360305,-8.244305,-2.2835894
6.2569304,1.2509052,0.06655863,2.5801954,0.42520386,0.24067694
4.5745816,2.8113284,8.443103,5.7879624,9.069665,-1.1428363
4.9857783,-10.4224,6.380489,3.9020665,6.6913867,10.828309
6.855343,13.826811,-6.4661837,8.277968,-6.075084,-11.158968
4.5123644,1.8741287,4.808935,6.379302,5.249651,-0.31105235
5.401125,-12.962892,-0.1726426,5.539042,-0.13151151,13.096561
6.8466573,4.307444,-1.6520923,0.7020304,-1.3468162,-2.4946656
4.886416,9.509265,-1.805302,0.7888206,-1.3741608,-7.2455277
3.7010667,-0.90580475,10.573529,3.322344,11.193453,2.2089915
2.910269,1.9390825,0.38094214,3.2508557,0.7759932,-0.36050218
5.364108,9.4477,-6.599382,7.269074,-6.3176274,-7.1806626
4.4284716,6.145099,-5.7723536,4.585613,-5.5083613,-4.1955132
4.7826366,8.002841,-14.513181,6.439965,-14.437741,-5.9079514
3.5631,-1.101211,-5.65216,3.3641257,-5.5804915,2.370572
8.625563,18.516727,8.087211,-0.38782084,8.928481,-15.406551
7.1963015,-1.9091015,0.63053596,3.4169497,0.88384235,3.1025941
6.83434,-9.35075,4.230979,-4.4902134,4.4673305,9.854634
4.5212984,-4.493676,-1.373011,3.9031925,-1.1972749,5.435362
4.7306805,-8.82146,-9.369895,8.572613,-9.497663,9.293157
3.5353818,5.1761603,4.832123,2.2470064,5.322115,-3.317095
8.218563,11.081117,-6.4683933,4.3393707,-6.139809,-8.649314
4.620233,1.6141359,7.6342716,9.352678,8.159959,-0.07809502
7.843811,5.8213086,-5.3358216,0.95969224,-5.08996,-3.9096224
7.0826497,12.563845,1.5815023,-0.5664927,2.098546,-10.024524
7.356079,6.188674,1.4969238,1.3545338,1.8855692,-4.240947
4.5510077,-3.9402146,-10.02005,1.4493034,-10.136791,4.900004
3.784481,3.857121,8.194345,8.40983,8.767639,-2.1001165
7.3028083,-6.562581,-12.671632,5.760227,-12.8475275,7.3140645
6.3219924,-1.9486617,-13.241112,-0.53010726,-13.356828,3.0845175
4.7123947,-2.4296653,-5.865379,3.093813,-5.796385,3.5596874
1.7662005,-3.23916,0.16750592,1.9662898,0.44252563,4.331792
4.9599805,4.979313,-0.3339288,6.0920405,0.11686218,-3.1148393
5.6445513,15.5336895,1.673918,2.8503892,2.3114712,-12.7109375
7.522859,10.720621,-13.427608,2.6913915,-13.366798,-8.373267
6.4079266,-0.891869,16.088299,9.383913,16.814245,2.2180977
3.502794,0.17253536,-5.883175,4.551055,-5.7583666,1.2135408
3.0010328,-10.325584,-3.8908334,3.429349,-3.9326708,10.72702
4.9110126,5.2904334,2.0156412,4.8465066,2.4390855,-3.4254334
5.852701,-2.8702145,5.5685496,4.037189,5.971727,3.9983265
3.3752327,4.2005577,-0.76817614,6.3908215,-0.39336133,-2.4175806
5.9922905,11.600536,10.908811,5.9991913,11.750251,-9.079665
5.617441,-1.4731739,-9.448544,2.6008809,-9.484797,2.6533203
2.98334,-2.6096292,-0.7430146,1.2987038,-0.5830554,3.7348216
4.0447955,1.8696389,-11.50102,4.5698767,-11.479282,-0.33532116
8.17164,-18.173462,-0.9655571,10.78904,-1.0502884,17.806461
3.3593893,0.82903266,3.8690827,2.1471548,4.340341,0.63088185
4.844799,-0.93329453,-5.862906,4.255658,-5.796734,2.1760733
4.7612348,-2.7624576,0.78551304,1.3950095,1.0854473,3.895996
4.7584853,-2.6195054,-7.7109737,1.012737,-7.7234726,3.7347314
3.8838477,2.0803437,-6.4842286,0.473351,-6.3390484,-0.5233573
6.6478434,4.4816275,-11.737922,3.6718268,-11.699977,-2.7348719
3.9194427,-7.483688,4.109979,5.3526325,4.378074,8.174959
3.8436382,1.9001967,-1.2297435,4.2756453,-0.92878574,-0.3441708
5.7097554,-2.7639663,10.807501,6.675486,11.345979,3.9103904
8.011075,19.152185,5.107624,5.6482244,5.8791895,-15.995978
6.554435,2.0945346,8.31916,1.1370635,8.850654,-0.5073306
5.3916273,10.528483,-3.140436,3.9771261,-2.732865,-8.164134
3.3923907,5.482891,-5.8515115,2.4559264,-5.645783,-3.6005623
5.568937,-8.286349,2.940744,1.574633,3.1998496,8.901131
3.0869193,-2.1492355,3.5117195,3.0686703,3.822218,3.331328
7.0455675,2.0983477,4.109194,2.3595686,4.5450883,-0.51448274
4.632478,-2.9673936,1.0206223,3.4216387,1.3130559,4.0496693
5.826745,2.001976,-8.715857,5.2374983,-8.609584,-0.4373845
8.914884,9.6987705,17.361004,-0.2843876,18.324009,-7.3738666
4.844862,-2.7051306,-1.7561743,1.9450653,-1.5272,3.7980084
6.6826334,3.0203402,-7.6020474,-1.62705,-7.502329,-1.4127522
6.5760117,-10.83364,8.388367,2.113741,8.770269,11.189516
2.5101962,1.0040622,10.171346,0.98942006,10.830454,0.49877998
7.0444183,1.2337979,-2.6715384,4.9753866,-2.4172344,0.27011546
6.579826,-7.3799257,-6.947707,1.3357477,-6.976285,8.025392
6.265203,6.4815807,8.74082,4.9001436,9.447993,-4.5008464
6.3035083,-8.474872,3.8273861,8.266014,4.0785193,9.056892
3.5800197,-1.8979691,-4.2179017,6.7932396,-4.0365543,3.0622196
4.5464478,2.0513217,-0.14165759,4.979677,0.22243643,-0.4474191
5.103699,0.9929066,5.892166,1.3159481,6.375392,0.4857326
5.9068213,3.9919212,-0.05071515,-0.9197589,0.25916225,-2.2315176
4.91829,-3.1614225,-0.39263213,6.5933375,-0.1245178,4.249938
6.3550196,4.468845,-8.121922,3.7753906,-7.954898,-2.6716676
7.58904,-5.750912,-16.433474,-1.0580094,-16.738289,6.524701
6.3954077,-2.9167137,2.2047024,0.19751644,2.519775,4.0209103
5.244232,2.3676233,5.878354,0.64900804,6.3483763,-0.7339505
5.744498,8.01998,-2.545268,1.8466206,-2.1400084,-5.872043
4.611337,7.2890906,-6.1781282,2.0410182,-5.9399514,-5.2357607
1.4471202,7.880104,0.6353692,4.484721,1.116075,-5.7593956
2.9593062,2.5805683,8.212804,7.213373,8.767142,-0.9517051
3.5551574,-3.346649,13.1908865,-0.4916749,13.841599,4.4384937
7.1942463,3.344113,-11.051341,-1.4062574,-11.073164,-1.7257916
7.4924088,1.6371105,-2.1105785,-4.133003,-1.9240857,-0.14610344
6.349892,-8.436982,14.638816,4.2194614,15.22875,9.068028
6.4177494,5.6258845,3.0075126,4.093815,3.478706,-3.7153401
5.195408,4.2869625,8.726755,3.3748627,9.400207,-2.483807
4.8659153,-12.119211,-1.8185676,-0.91696596,-1.8341856,12.371776
5.6960864,-5.6805997,-6.918865,-2.0120373,-6.9163766,6.5091267
4.5892353,7.994818,5.164412,3.689082,5.773059,-5.8395414
3.5540993,9.2004385,-2.389871,3.398706,-2.0087194,-6.9584403
5.201377,14.528132,4.3727207,0.82817274,5.1058145,-11.781194
4.8497453,-7.110078,-3.566641,3.7361178,-3.4906437,7.806933
3.4834552,7.034161,-5.6657524,3.9033837,-5.386735,-4.9926043
4.233365,-3.405875,-9.880329,0.5990294,-9.997997,4.441313
5.1824484,-0.8882178,-3.9763575,2.9955063,-3.7901442,2.156778
5.5261526,6.9514995,10.274766,5.5600867,10.995135,-4.8782086
4.528385,-1.7957078,-7.6189084,2.912532,-7.5896196,2.9707792
7.8350644,11.889181,-4.2115955,6.44886,-3.839676,-9.389131
5.5505695,-1.3658154,7.8225913,3.6179614,8.309288,2.6566966
4.378909,-4.505503,3.8478231,8.037588,4.171857,5.4904833
4.3894043,3.7957716,5.4026027,3.741807,5.980522,-2.023881
5.16385,-3.4135869,10.804583,8.795534,11.319099,4.5299077
2.871952,2.880016,1.1695755,4.3801346,1.6224909,-1.211766
4.233208,1.357844,-5.973331,3.6502912,-5.812263,0.12318459
5.0804462,-5.9063587,-12.459419,0.45192122,-12.676225,6.6681433
8.926206,12.344853,17.737247,7.510463,18.77606,-9.744301
3.6649144,-2.079052,0.22168429,3.8326051,0.5245738,3.2408292
5.861248,-12.414222,3.1072774,7.1517415,3.297539,12.611411
4.998068,11.011441,1.200413,2.5839143,1.7460362,-8.601152
3.501727,3.7309105,-3.8455818,3.1167269,-3.6241326,-2.0105987
4.706462,0.084183656,12.760556,4.791035,13.465144,1.3176056
4.792588,5.9970827,14.080659,4.029915,14.92283,-3.9977937
4.171652,-9.167415,-7.100761,0.07626212,-7.174533,9.668504
5.2248883,-0.69822437,-0.35070366,7.857068,-0.063233495,1.9888692
8.026622,13.745003,15.172148,-1.439289,16.204159,-11.037795
4.428676,1.8166811,-2.4811554,2.6447167,-2.1704395,-0.2629832
4.3940234,-1.1847792,2.0923595,8.639125,2.438952,2.4604483
4.4251285,4.2269397,4.7102904,0.34471858,5.2502384,-2.4598002
4.779727,5.0578055,-5.3230515,-0.36803615,-5.0763,-3.2188475
3.3424456,-5.391262,-10.184219,-1.420336,-10.348923,6.2414513
3.7712214,-1.1684477,2.2813382,1.9463235,2.6439977,2.4581242
7.30481,-2.2188973,-5.840299,-2.9112897,-5.7464375,3.3355124
5.1252327,4.468338,-2.127368,7.183304,-1.7991816,-2.668195
6.4488606,3.2918959,-1.5326738,-2.097297,-1.2375362,-1.6113913
5.75677,-0.42689353,-2.7677767,6.6673465,-2.583358,1.7605696
4.053346,7.354047,4.4312816,2.2958286,4.945813,-5.2965193
7.4992275,13.767828,-0.8358531,1.8917302,-0.31360704,-11.110105
6.0281086,1.5863309,-4.4717426,0.02583754,-4.286813,-0.0858562
6.9704475,-1.63176,6.930463,2.4418306,7.347529,2.8630624
5.9391785,12.926418,-5.2354956,5.00407,-4.88769,-10.34961
6.5476303,7.840854,-9.102425,8.017443,-8.878631,-5.732672
6.7398267,0.9831944,-3.1573045,8.61124,-2.863954,0.48097914
5.3389463,-7.9248576,-11.260479,1.5053232,-11.449598,8.526314
5.7081256,3.5897584,10.0578985,5.74309,10.722384,-1.865695
8.364884,19.537151,6.902875,6.202812,7.8235345,-16.309063
4.987049,-4.9222593,-13.326705,9.598793,-13.460101,5.8006663
3.6547527,-0.22026636,-4.8428063,3.6008532,-4.712696,1.5703847
5.9173813,0.5082685,-6.3960743,6.5299897,-6.2511625,0.9141953
8.596392,11.158314,4.64334,2.6050441,5.2932243,-8.713972
8.30625,3.604945,-5.8347516,3.8099225,-5.651383,-1.9014844
7.614356,-6.1982026,3.3584256,5.366748,3.6374123,6.996924
6.6518993,4.9534755,4.7935634,5.8604307,5.346799,-3.1099339
7.2940106,0.88467866,-14.75035,1.3065995,-14.859628,0.54726124
4.3685293,-8.518067,-1.348001,3.8129134,-1.2976034,9.102276
7.792687,8.1852455,8.999153,2.75847,9.752982,-6.032067
5.5104146,0.1857523,3.5617218,0.33568215,4.002535,1.2168516
6.0422564,-2.505668,-1.5437608,4.7701855,-1.2913742,3.6556134
4.10901,-2.1951468,8.295059,3.7852318,8.7684765,3.4085238
4.631464,2.4812083,0.08280569,-0.7506571,0.37338948,-0.8706167
4.2505064,-2.1712527,10.150903,5.382147,10.689134,3.3726556
6.645339,1.5253329,-5.6762276,4.4794254,-5.509803,-0.044261754
4.466421,1.8055882,1.4505893,7.5467525,1.8772835,-0.24668851
5.2566767,3.3830953,-13.442411,3.5725884,-13.453244,-1.7085341
4.348934,4.0872054,1.4192693,1.9865648,1.8207102,-2.3407378
4.634664,-7.1958175,0.63012314,10.003372,0.7953365,7.88861
5.477599,4.2570276,-5.606814,3.8369973,-5.392307,-2.4618318
4.3302584,-1.1616406,-3.1291404,3.831763,-2.9425848,2.418789
5.725747,-8.811021,-1.4937367,7.4682026,-1.3969784,9.356686
5.5995493,-2.4969044,-0.41502404,2.1237624,-0.16798985,3.6368937
6.75607,-0.65538365,8.733616,6.687935,9.249905,1.9932705
6.036342,4.7202673,-4.6577787,3.636571,-4.4330645,-2.9336462
5.518426,6.8280735,-3.1966286,5.8904724,-2.8504014,-4.817408
4.357667,-0.6975643,4.4032383,4.7940187,4.83264,2.021952
4.279695,-3.4520502,-9.138114,5.3719783,-9.191857,4.4718876
4.716213,-4.908409,-4.86805,5.078445,-4.808584,5.825309
4.5199404,10.933035,-16.94479,11.2724,-16.839527,-8.541265
2.1280837,2.0933404,-7.3359284,2.8294516,-7.177559,-0.54104257
5.1807423,-1.4494123,4.4856963,2.7156591,4.917394,2.7193966
6.156855,10.400979,-4.5213776,-1.62183,-4.1989346,-8.058305
5.977968,5.940163,2.5173287,0.7775382,2.977355,-4.000103
7.6024237,14.163945,-0.066970244,-5.2092357,0.47118437,-11.498389
5.1627026,-3.9311576,9.605862,1.0601063,10.104177,4.9927044
3.9470422,-0.4717208,-8.970893,0.28628087,-8.971979,1.7500339
6.175602,-2.3844237,1.9778624,6.5071363,2.230043,3.5594444
4.483995,-2.5045626,6.804631,2.6171603,7.2766466,3.6700194
4.504182,-0.7313274,5.1391573,4.2779627,5.555194,2.047895
7.391015,-10.3943405,-3.8573616,-0.2254045,-3.8709068,10.730387
4.102195,13.42831,5.6864405,6.461165,6.3768506,-10.786674
6.14668,11.473964,-2.5346904,6.6521525,-2.0784097,-9.010605
8.820085,1.4035394,3.8192408,4.071514,4.2250457,0.0908533
4.7782,4.469908,9.704728,2.25446,10.362354,-2.6276853
5.235654,6.1966023,8.928931,8.091209,9.61358,-4.199913
4.259788,1.7464654,3.1182196,4.109371,3.527794,-0.20745152
6.1716957,-3.0724647,-2.270904,2.109663,-2.0921135,4.1558976
4.0666857,-8.205244,6.4499736,4.312639,6.8059535,8.825269
6.2668123,-3.297809,-13.09893,2.4860117,-13.223093,4.3139772
4.0216494,5.707381,2.5586653,4.505371,3.053633,-3.7657647
6.8477554,5.557263,-6.119121,2.2550173,-5.8538036,-3.6933484
5.7709827,8.329805,-8.462014,3.8395553,-8.232535,-6.192342
1.844527,4.8276405,-0.779357,4.7076697,-0.42676973,-2.9751904
3.6077363,-0.92127293,-5.429277,0.9888627,-5.3290772,2.2036831
6.0326943,3.3779879,-8.0687475,5.5738006,-7.9490128,-1.7079966
4.430186,-9.105537,-6.794771,3.0298922,-6.8617773,9.606556
5.2150326,-7.3781586,13.155676,3.418682,13.70168,8.110919
4.2018595,5.6377397,0.74097705,0.66172504,1.1686983,-3.7338092
6.397423,-4.2465186,10.353099,8.846681,10.9050665,5.240755
8.105709,-0.36089158,-2.6826134,-0.40541518,-2.4976826,1.7229388
6.0287027,4.517423,-11.093875,4.5175524,-10.9835615,-2.7076116
5.5150576,10.170032,-11.334187,1.5263811,-11.265231,-7.884844
5.106777,0.92601764,-1.229408,2.503947,-0.9156718,0.55085754
4.6606064,-3.4114206,2.2868142,2.2680652,2.603151,4.4700456
3.8833904,2.877295,8.431373,6.9545217,8.98987,-1.2090642
4.792738,-1.8921738,10.197778,1.3272165,10.783976,3.1161056
8.4895315,-5.0507565,-13.826185,3.9998689,-14.040588,5.8828034
6.5546184,-4.3210363,6.988365,2.1107159,7.3841705,5.3274703
3.091047,-2.5005736,2.3307528,6.108837,2.655469,3.650795
4.2596283,2.7281082,0.1288016,5.9995656,0.49870688,-1.0881752
5.3629456,7.3894815,0.88648105,3.8391054,1.358181,-5.331399
7.518837,-6.9768248,4.7076054,9.039722,4.9648447,7.6760097
8.60809,6.1445208,0.07344888,-2.4189944,0.4671749,-4.2507806
6.4707294,-12.452358,-3.6826093,2.171427,-3.7219422,12.621495
4.737591,-1.483532,5.614051,1.1776834,6.0694814,2.7571135
7.0670977,13.356232,-3.9971795,4.8448615,-3.5647132,-10.724049
3.4254174,4.747855,-11.146919,4.8477907,-11.05061,-2.945163
4.2128277,3.517604,3.6058745,5.0933056,4.1366305,-1.8009181
3.8069553,-0.81063867,4.4742975,3.6388679,4.8862486,2.0956156
4.4656887,0.860738,4.3870792,1.4070526,4.819648,0.611426
5.300687,-6.989335,11.995405,3.9051943,12.515832,7.7281704
5.365989,-1.3420267,4.148894,-1.3534999,4.5582495,2.5597005
6.2492886,5.049608,0.5800977,4.7920427,1.0430956,-3.1871576
