psi,f
0.010750121059580767,-0.0009370855624739522
0.005304041662104918,0.0006664073524662042
0.020397622026377273,-0.0015048127947538562
0.0067984696082738485,0.00010796452542637743
0.03339231017119016,-0.000988329566599866
0.0058037970794817435,-0.0006710895517075262
0.04567999237163613,0.0011766640339982062
0.0022892695641418127,-0.0007901589150072137
0.0509161770546174,0.004011585166338067
1.6299370663920075e-06,1.150266596255997e-05
0.04539687645912638,0.00523413303516555
0.002861644844350345,0.0005112745602451629
0.03221717441021316,0.003466915019839685
0.00912985188140205,-0.0004256033705269857
0.019005343258940217,-2.6746111076214705e-05
0.012579060377005008,-0.0017534181236022036
0.011100698962317421,-0.00265317330226087
0.010208811400953994,-0.001642140031949999
0.00806719704619361,-0.0031768354833765244
0.00532343286050189,-0.00023444035095741806
0.006597136233035276,-0.0023188195194146512
0.002241709730649529,0.0009104572929692379
0.0047418262053658435,-0.0012778994133368865
0.0015543720324309156,0.0010846361784553615
0.0027016293613420974,-0.0006056357722707637
0.0015295279248692182,0.0007274166136044132
0.0012054377742375727,-0.00027987353996084154
0.0011662101426602798,0.0003658435108957163
0.00043480221778188457,-0.00013809273923764053
0.0006282571553968725,0.00015499277180990826
0.00014299186947594632,-7.34695516666097e-05
0.00024677098196013,5.695226279271403e-05
5.943148332273375e-05,-3.985194658937652e-05
7.302558469646196e-05,1.7625292215502956e-05
4.071483450844242e-05,-2.0590550086965427e-05
1.6665857581414706e-05,4.414428173677356e-06
3.700494530127752e-05,-9.67109971299928e-06
2.9803736913186384e-06,8.726401010440588e-07
3.606944122709579e-05,-4.0380413205168215e-06
4.221093374734357e-07,1.347420743405947e-07
3.570549109232118e-05,-1.4883833408376302e-06
4.766905085201325e-08,1.621574182206725e-08
3.5551016375694866e-05,-4.842806352922612e-07
4.309372483923524e-09,1.5231639445616729e-09
3.549347336635072e-05,-1.3940530860225575e-07
3.1244649702726463e-10,1.1196159088438547e-10
3.547528973482342e-05,-3.5589367272894934e-08
1.8177790522298013e-11,6.458286457889979e-12
0.09070027936912275,2.7138722709358693e-06
7.744739939998001e-11,-1.163571791630132e-13
0.09069617292910173,1.0011772501877302e-05
1.2490706740972363e-09,-3.1168053548965454e-12
0.09068081534482614,3.2525059192139543e-05
1.5912028881687536e-08,-6.622240471176098e-11
0.09062975351044972,9.266857254144928e-05
1.5965026445093706e-07,-1.1141289223849808e-09
0.09047910336383574,0.00023015417999725096
1.2566880917790224e-06,-1.4808023485147056e-08
0.09008584117720086,0.0004935380141160734
7.719020312987547e-06,-1.5498934820133712e-07
0.08918157662446186,0.0008988900794104904
3.6717159176700684e-05,-1.2716752915946473e-06
0.08736167761380378,0.0013469394786836898
0.0001337734682646343,-8.124783280226564e-06
0.08417985041345591,0.0015391603850972175
0.0003673369836946622,-4.000444657434501e-05
0.0793716687651991,0.0010065087536208239
0.0007430586043100884,-0.00014920911906904935
0.07304896999044469,-0.0006233880371299122
0.0010814343657704621,-0.0004083555994791262
0.06555027608238281,-0.0031692942176667163
0.0011879489959125268,-0.000763566716002938
0.05691563867845572,-0.005654014356315311
0.0015443401289460875,-0.0007660995522691728
0.04667682567563197,-0.006826672818939144
0.003780931710489221,0.0003136371435457859
0.03481847549036977,-0.006303816515626891
0.009786561482096338,0.0024049824747448953
0.023628598083277386,-0.004952776162999288
0.019735154597555673,0.0036535179144842685
0.01863081932914969,-0.003448900362291689
0.030278440330415605,0.001984471302833841
0.026243535431629966,-0.0007193836273418503
0.03448707064982197,-0.0016575963924512316
0.047686897224825615,0.004741525500597426
0.02673931269814697,-0.0036120741272862187
0.07400379152805042,0.011691732430934644
0.011006726570365017,-0.002257542578130898
0.08996954507452079,0.01599967860856025
0.0005134811259220093,-0.00018162392779037256
0.0861651336844468,0.014729055898486366
0.004373846651333486,-0.0001377324342793694
0.06692058429128192,0.009183207509483747
0.017978167180127323,-0.001269998883899023
0.04572925547011625,0.003006967204823197
0.029567555478362335,-0.0012047378637962056
0.0343620451499912,-0.001536254584098845
0.03198033386535731,0.0002198651612045823
0.03638918639964919,-0.004409592518697197
0.02603000931776453,0.0013502424715173779
0.04805291908689535,-0.006111014900198027
0.016643818014298057,0.001357247995573118
0.06281300111313146,-0.006629039930109855
0.008384948518135277,0.0007797364661762244
0.075462447550266,-0.005894155524587549
0.0032685005660953704,0.000297234242286592
0.08384239746995847,-0.004314957403116235
0.0009535663868997785,7.913470000206939e-05
0.08828596822466467,-0.002594592252600482
0.00019687369882828858,1.5279561530103124e-05
0.09015735147053387,-0.0012638483161934583
2.5604350756482342e-05,2.3360492820544583e-06
0.09073759476240911,-0.0004769076399452436
1.454095271890922e-06,3.501454804375239e-07
0.09082333251528191,-0.00011866068467392451
1.6827826180059998e-09,6.11255337835929e-08
0.09078288864671238,-5.661925323084168e-07
5.092819975844378e-08,1.0640208058348253e-08
0.09073969940594193,1.942553412777466e-05
2.355093732256449e-08,1.5094696119705087e-09
0.09071599130217288,1.3289630985346412e-05
5.051903118919838e-09,1.6262693572311801e-10
0.09070615779826555,6.02356416726526e-06
6.893463519307137e-10,1.3205168377673227e-11
0.09070279979057003,2.1530895126499363e-06
6.626142348111655e-11,8.145785913188695e-13
0.09070182344686079,6.41265642040433e-07
4.698945699652917e-12,3.85422366559005e-14
0.014832729173066939,9.497556023829645e-07
2.794472933840384e-11,-2.087082052151707e-12
0.014833220915807395,3.9662679212293295e-06
5.63749425260039e-10,-4.006891307130709e-11
0.014835205429149484,1.4642314827566511e-05
9.014181388365609e-09,-6.068208707483169e-10
0.014842329698941387,4.767079456331477e-05
1.1403677634092928e-07,-7.236482308022447e-09
0.014865116860160838,0.0001364318239924803
1.1387879324452527e-06,-6.783642116631057e-08
0.014930485019842676,0.0003417241889427301
8.949518121474681e-06,-4.99263508644004e-07
0.015101609111818994,0.0007443418146521408
5.5120849227803226e-05,-2.8852802291030012e-06
0.015523881000683745,0.001396463793624758
0.00026451223668095495,-1.3134954588111207e-05
0.01654153344928387,0.002221344788704682
0.0009804321083016813,-4.75248783180477e-05
0.018943046263500286,0.0029104200949171322
0.0027689310242346044,-0.00013901179345597505
0.024215152312751405,0.002944852375316732
0.00582272917729298,-0.00033612457881066144
0.034138896986615555,0.0018650980444753827
0.00873319116875265,-0.0006796490994803936
0.04877107430904904,-0.0002722131520087034
0.008512380737167617,-0.0011182550964976934
0.06349965188786219,-0.002621949146199307
0.004199995056427402,-0.0013592168802577913
0.06913677810819722,-0.003944825083439504
0.0009368956498200756,-0.0009239004722948013
0.05848118496942292,-0.0036123488552551883
0.0063037364907842725,0.00023454086083219105
0.034797016326071746,-0.0022184252117302505
0.01960216972969949,0.001183968687199367
0.011501677437568102,-0.0008763380676878524
0.029084739227519814,0.0008584732448254171
0.0005706728338971353,3.289201066174911e-05
0.024850987259039576,-0.00039895908864633414
0.0020191137873828177,0.0009749328178833831
0.011375233749017334,-0.0009902104527343943
0.006656232828624585,0.002150318732019009
0.0017561976166156658,8.346186924325892e-05
0.007578761869162476,0.0027747763828397383
0.001897675276220073,0.001966063117062358
0.006007269872735394,0.0018336215210410876
0.006364966897596966,0.0026709672801381442
0.006815601274373885,-0.00045267837137450567
0.008237169464987338,0.0013478331557664406
0.01206353084299757,-0.0023994183335276226
0.0064069719081399894,-0.0005487849334167285
0.019702546895280764,-0.0025406849253773937
0.003304362729539325,-0.0012037279847968735
0.02617144113583081,-0.0011609168992872511
0.0009361623308965534,-0.0006474390803631227
0.029040181390993215,0.00028344328936650404
2.7438486724302193e-05,-3.003310878783331e-05
0.028122924470809635,0.0007972538021228086
0.00023397777152361928,0.0001204237897545806
0.02496176875070792,0.000471504544726792
0.000635935514575641,3.6296117896223186e-05
0.021408408208213544,-8.805975933571126e-05
0.0006670075858765683,-2.3245266161166646e-05
0.018576841245737333,-0.0004410061606414436
0.0004219940721798462,-2.4458140610926408e-05
0.016736039584636583,-0.000501454734617919
0.00018286792484823467,-1.0977597393067818e-05
0.015702760040602164,-0.0003870872608008807
5.7372980417531196e-05,-3.1588592568569195e-06
0.015190302583110073,-0.0002347637896472414
1.3427665933884219e-05,-6.454197303181551e-07
0.014964450202996605,-0.00011789477489650628
2.387560260618472e-06,-9.783610497200989e-08
0.014876064822816002,-5.028308676167796e-05
3.2646108020165327e-07,-1.126368971468087e-08
0.014845394481609198,-1.847897396875241e-05
3.461950844987562e-08,-9.988790233689933e-10
0.014835959586102388,-5.9049069780654304e-06
2.8649361456330793e-09,-6.886026328985738e-11
0.014833384717100096,-1.6508309646405437e-06
1.8588234421585776e-10,-3.713306783372739e-12
0.0390299000197155,-3.7190326854830224e-06
1.6826952258027532e-10,-2.1400776860915552e-11
0.03902823978604523,-1.4826955219450076e-05
3.092782311520423e-09,-3.846954638322436e-10
0.039022100996871825,-5.226389257699129e-05
4.511067840495402e-08,-5.4677824680218045e-09
0.03900215465695833,-0.00016248371339590593
5.213373654348948e-07,-6.130781535234434e-08
0.038945778468666634,-0.00044402303595788336
4.764262057970341e-06,-5.406531213556042e-07
0.03881058636318235,-0.0010613385436509292
3.433666074440096e-05,-3.7347185600856956e-06
0.03855439092286273,-0.002202082393279948
0.00019446469098789764,-2.009641527951975e-05
0.038268171683842035,-0.003914954884712534
0.000861072539473977,-8.358400319460554e-05
0.03860826062678539,-0.005821188118236845
0.0029587844158140003,-0.0002657458841365465
0.041682200949517564,-0.006866543375731727
0.007798734548316268,-0.0006357614856235139
0.051902847374760024,-0.005490303825045501
0.015465648746868146,-0.0011201570807877793
0.07494172760847112,-0.0005299062650659771
0.022269807523003577,-0.0014217177156173582
0.11271702572427934,0.007478463261583993
0.02160439305349733,-0.0013210098781447372
0.15659714637531782,0.015854898648339874
0.011596592188626537,-0.001075254651699707
0.18729415318201198,0.02117321420993993
0.0018505584068214973,-0.0008733656841867392
0.18735735343048857,0.021376365564845113
0.0059878725428944655,0.00021858577457270077
0.15737752047420805,0.01620948092733578
0.024423321558636905,0.003231759379857267
0.11804979673909335,0.006053350634538123
0.04051219492860847,0.006603581132703122
0.09370669733118929,-0.007976779322032317
0.038485942076734544,0.0069042130438937855
0.09409509196580443,-0.022281350529152533
0.021486477018895576,0.0033957604358079664
0.11232558671093901,-0.03096379050402733
0.007074291110420187,-0.0007221329749822311
0.13720723798187498,-0.029421633150777757
0.0064826924411316225,-0.002421199243459058
0.1631173160301272,-0.017885678283213934
0.01351699419056254,-0.0016945566609297357
0.18748277433824206,-0.0015704229830290775
0.015411549944847853,-0.000269357875472216
0.20375789102039665,0.012338951581421728
0.009567807272870932,0.0002966559628472484
0.20260070248620585,0.018710494930771655
0.004293654899040898,-0.0005142487748377107
0.1806620916311812,0.01698515251945565
0.0056137018939431405,-0.00188032405906924
0.14512550312935307,0.010495087275694155
0.010245339635747312,-0.0025125484156531546
0.10830792238327938,0.003502717958710647
0.012004326576126306,-0.0020522219099534693
0.079193382984796,-0.001304965227546411
0.009441189786068708,-0.0011469184970711792
0.06017827240878186,-0.0033617144715914365
0.0053298013092023195,-0.00045620965526617304
0.049330503653835914,-0.003416645044893481
0.0022449881826859534,-0.00013021560762142728
0.043701070718914735,-0.002542948373575273
0.0007213601723411381,-2.610296787144384e-05
0.04099199156947302,-0.0015431202880170517
0.00017918248443484178,-3.360782503012597e-06
0.03978532572806323,-0.0007931397926521068
3.4697136342494955e-05,-1.6703755694784905e-07
0.03929402053522603,-0.0003515079139689058
5.267117003924279e-06,3.31617559845655e-08
0.039113377464370436,-0.00013566290878759123
6.292513895085354e-07,9.491781712177695e-09
0.03905385588114299,-4.587987391700281e-05
5.933029739477655e-08,1.3028649467686464e-09
0.03903634342286423,-1.365357699156789e-05
4.424438694526236e-09,1.2058411124034029e-10
0.03903174834217047,-3.5862805316942744e-06
2.613924431938822e-10,8.16584772277139e-12
0.004808795388355834,-1.1440945865063917e-06
2.64222098362196e-10,-1.6311500344676823e-12
0.004807076546833112,-4.1273112156736885e-06
4.093336489676253e-09,-3.4365884117634294e-11
0.004800807992691565,-1.3050315108099824e-05
4.964792737940444e-08,-5.651281533069352e-10
0.00478063523675969,-3.600184636348568e-05
4.6942979917988767e-07,-7.212617208132383e-09
0.004723711721832193,-8.610638424108818e-05
3.4413802322345744e-06,-7.089250949641961e-08
0.004584522250564964,-0.0001769194131474189
1.942681137938728e-05,-5.307081848516708e-07
0.004295983895912183,-0.00030780530246357326
8.370928675159405e-05,-2.9752710709463946e-06
0.0038088300466709163,-0.0004419551912624151
0.00027228604686933995,-1.214313220530063e-05
0.0031907875035943082,-0.0004960717806928854
0.0006594727234215433,-3.4134810479478597e-05
0.002725869619043958,-0.00037426062407298915
0.0011708985535658165,-5.702914312178241e-05
0.0028383934599387718,-6.588365722500172e-05
0.001504147234635256,-1.9387051223922398e-05
0.0037631923237975012,0.00023814885542893104
0.001403859817788097,0.00014785291954327526
0.005270054575395054,0.00017144224104481868
0.0010172745426679534,0.0003526360400991312
0.006837767560058399,-0.00047367314970855835
0.0007594159342300058,0.00033944125992413414
0.00814081586881249,-0.001322444160307096
0.0010513171980980223,0.0001303404485959752
0.009391899788116012,-0.0015720090633325303
0.0020904350640932896,0.0002090729654523635
0.011132444312152316,-0.0008640055838985158
0.0030778048707632774,0.0007788234990081444
0.013166405107356314,0.00015562919444528985
0.0027897959496369492,0.0012072643306043152
0.013790078924965851,0.00046659322486831
0.00217243746785511,0.0006352482530499449
0.011446157174909662,-0.00010275630609026323
0.003552432154592472,-0.0009628029607375095
0.007340622194574818,-0.0005148380900050697
0.006283421472361923,-0.002213751859481424
0.004792998776661998,0.0002085718885004335
0.007226573737390105,-0.00159384486719385
0.0057701677552402615,0.0014972865648141247
0.005417463271750361,0.00024999091846882623
0.009168641436233669,0.0018464147912621602
0.0025696308408507612,0.0011531883518700174
0.012139890573706728,0.0008385458253117716
0.0005269385050211228,0.0005270513800781787
0.01238645144102011,-0.0004304858328904298
0.0003492062494685794,-0.00032050828331133343
0.009781460363690903,-0.0008571143193900602
0.0017844214036944759,-0.00047099203259837056
0.00621438732371586,-0.0003998568038643785
0.0031529202025459176,-0.00019259602482172005
0.003724094844462752,0.0003030320742153624
0.003139256102208276,2.3391277458297216e-05
0.0029429249619116566,0.000732248495459726
0.002071548525046076,6.743921073215203e-05
0.0032659266665254487,0.0007818294184603399
0.0009704445729957327,4.00225788794499e-05
0.0038804042792468982,0.0006020731047987366
0.0003347023060073698,1.4490441911830661e-05
0.004357389039884449,0.00037233566006390984
8.687944289483537e-05,3.7028402383101928e-06
0.0046228841664856645,0.00019294980970771446
1.7219752652373293e-05,7.036875501781324e-07
0.004742416909765587,8.556949724826972e-05
2.632407849547186e-06,1.0195970987780809e-07
0.0047881511381220095,3.286513313865425e-05
3.126465029085907e-07,1.1418905081583054e-08
0.004803375564688454,1.1013851469181759e-05
2.900574918435539e-08,9.966764222210516e-10
0.004807835379600858,3.2369116385931585e-06
2.1107969580401307e-09,6.816214052553061e-11
0.004808991349738233,8.373180410083148e-07
1.2087793879708978e-10,3.666005733593892e-12
0.0048092572066991204,1.911615551001084e-07
5.46138438583473e-12,1.5547690073736234e-13
0.03559596107376896,-8.898090094415988e-07
1.0646013156262107e-11,-4.255613432868045e-12
0.035596397413067284,-3.494489736458018e-06
1.9976647760034505e-10,-6.78853052970957e-11
0.03559849247735099,-1.2172144091248542e-05
3.0072216623100105e-09,-8.453639660857972e-10
0.035607143876739855,-3.749393677130925e-05
3.614135698293076e-08,-8.159370183053176e-09
0.035638153295400175,-0.00010173091377309455
3.449047224185428e-07,-6.033971040355172e-08
0.03573517552291465,-0.00024182107987867426
2.5979232662803985e-06,-3.3490716051333235e-07
0.03600132010395542,-0.0004997358469422519
1.5337015491886862e-05,-1.3363667785517666e-06
0.03664424590008095,-0.0008875950347768587
7.035988131946093e-05,-3.4049193209847114e-06
0.03801806098346378,-0.0013308093942573462
0.0002480737018971986,-2.680198900898513e-06
0.040618852399086164,-0.00163431584754815
0.0006621954929196682,1.8754775374943427e-05
0.0449481369831215,-0.0015530435474285795
0.0013102121510193243,9.518513588066568e-05
0.05113348206974844,-0.000998561541330601
0.001865198397080176,0.00023490094228309955
0.058370274790293226,-0.0002418049977833069
0.0018452375780010695,0.0003345431400493105
0.0647685280163639,0.00016196988104920265
0.0012860116208307573,0.00018021196925302788
0.06842951487434534,-0.00019431419561867004
0.0008664240689388732,-0.00034333302497970236
0.06944495821625186,-0.0011616593160802028
0.0009403505931452142,-0.0010088962701948448
0.0709386574860324,-0.0021671896217077095
0.0015005465804344867,-0.0012238554779656122
0.07804075188735905,-0.0028994995788307666
0.003696872283328113,-0.00021664180695064265
0.09583607309067019,-0.0039263883000507345
0.008735206084537508,0.0023346518284229063
0.12670066217189785,-0.006327960191083812
0.014007232983666806,0.005165473418096719
0.16644590388635017,-0.009905487626598033
0.014853742861296104,0.005687783270162887
0.20270434719682923,-0.011530068718751958
0.012049702755496038,0.003111211622107139
0.22085924468604023,-0.006852249242277175
0.011306497965001565,0.00040630249929659635
0.21376551125452478,0.0045922199471507726
0.013990166879499513,0.0005156218311633595
0.18468706434719626,0.016843230931520604
0.016276157184979403,0.0017758116925119726
0.14236172551432252,0.022197900193166618
0.017411102124512714,0.0005717498627232408
0.09678541295139184,0.018286224576016363
0.019809640493736673,-0.0028990934136961235
0.057975780510200164,0.009243089063428148
0.02217277519004655,-0.005246193243106769
0.033144254640617474,0.0008302847187067912
0.02051158423267082,-0.004813535649123011
0.023149089251303344,-0.003940222122536788
0.014517571197134,-0.00290451744956036
0.023159659807861194,-0.005193923455676363
0.00776685101665589,-0.0012510113959493209
0.027062664760553558,-0.004413581461919639
0.003163117165964949,-0.00039964553579184266
0.030926593339781164,-0.0029859169396320613
0.0009903437178303957,-9.675113768152236e-05
0.033440388659688826,-0.0017061482966766574
0.0002404271725187431,-1.7990257621893903e-05
0.03473204240709215,-0.0008423256068623672
4.556447321293432e-05,-2.5925675322739897e-06
0.03529060360198366,-0.0003630568060323692
6.77537519761329e-06,-2.9140331470048146e-07
0.03549996123041611,-0.00013738398316783955
7.935695505188946e-07,-2.566583387881792e-08
0.035568974591493094,-4.580460221780311e-05
7.342796950585147e-08,-1.7776390234737337e-09
0.03558912701760414,-1.3489412146013125e-05
5.3795769195487735e-09,-9.708341195358467e-11
0.035594358433804804,-3.5158066458873222e-06
3.126164651340318e-10,-4.189837892031033e-12
0.006490142829567046,6.086183974297973e-07
2.445299432677365e-11,-3.1295985212345057e-12
0.006490050527467909,2.4517726572380334e-06
4.684477848424826e-10,-6.608274737265216e-11
0.006489587083460739,8.683799166180872e-06
7.073091004015348e-09,-1.1294106250672716e-09
0.006487533310601746,2.6909649491082203e-05
8.388000508014307e-08,-1.5586910514553467e-08
0.006479493958370738,7.243634872058108e-05
7.778708882592252e-07,-1.7303918199484042e-07
0.006451808554508884,0.00016753442441492543
5.611361843959341e-06,-1.537174509883053e-06
0.006368693712804013,0.00032724639232303853
3.1311630967890436e-05,-1.0855077246067453e-05
0.006153838167934108,0.0005252565816443275
0.00013468013362528757,-6.044961302530245e-05
0.005680516612189189,0.0006652115017176226
0.0004496492181834301,-0.00026286194585567425
0.004795021865492082,0.0006473446708890723
0.0012131223810816637,-0.0008812945533618467
0.0034119302179895614,0.0006280413521021222
0.0029482726586975453,-0.002238029038516824
0.001922661944962911,0.0013188406134795124
0.007370479567182573,-0.004186214218247282
0.002749159679095524,0.003695314736924576
0.01852992728577011,-0.005469088233853329
0.01356092802752297,0.0076273913745270976
0.039924607797965625,-0.004324008219511227
0.048515873428619787,0.01052584839672933
0.06473859365602876,-0.0006397074639899357
0.11901838724960667,0.008357803478865007
0.07215417516740748,0.003204060860414583
0.2140255595710413,-0.000835323208813488
0.048192236765237983,0.0046235216105036635
0.2921451678319473,-0.014331603872259333
0.012078898976528637,0.0028716053388792313
0.3076530021032831,-0.025586218063863308
0.0019258546098555943,-0.0009525028158916973
0.25140819326548874,-0.027749346553652146
0.02867978673366398,-0.0035478394133836373
0.16032283233980824,-0.018323537150308097
0.06351975166092677,-0.0011211839767690922
0.08428286260121715,-0.0022134164896023554
0.07418955901608289,0.0051969039355463514
0.04837646238002737,0.01117338734977098
0.05648378783564128,0.009057871976836785
0.044779424178986955,0.01556923281780015
0.028635477591677973,0.006703652470251673
0.0507850112252895,0.012107849931216413
0.00914645931633121,0.0011454934309525332
0.04958699533444846,0.006208947566704495
0.003858977409688386,-0.002696073870054343
0.038297969125835704,0.002100825028113364
0.007232444850535808,-0.0032739550140412936
0.02324531982910467,0.0006860465666444946
0.010901165258353497,-0.0020866627733958643
0.011321150895584563,0.0008396962278394179
0.010709023174069607,-0.0008591227186836897
0.00514413899598779,0.0012876909652761604
0.007544099797754311,-0.0002127232814936664
0.0035100656138554935,0.0014245500974045468
0.004017961322675219,-9.046528992975042e-06
0.004042210847195885,0.0012177725031542453
0.0016598141248279545,1.7867179163767356e-05
0.005031539162532019,0.0008563782976142217
0.0005384463661494344,9.089008993467538e-06
0.005778215936119539,0.0005124219738744694
0.00013798321745955129,2.6452388972280522e-06
0.006191590844608127,0.00026552407005088485
2.8010016664206654e-05,5.41417048162224e-07
0.0063800632173136975,0.00012027446319579832
4.509807644703432e-06,8.268564954012533e-08
0.006454057607153167,4.787728263079462e-05
5.762745076339029e-07,9.661904747212239e-09
0.00647958044740847,1.6802480134213e-05
5.846406595532588e-08,8.751183478595027e-10
0.006487385224592671,5.21013302031559e-06
4.710548922142966e-09,6.190949168770754e-11
0.006489509223777952,1.429716028897925e-06
3.015205591612125e-10,3.4377495593219795e-12
2.6829616250342006e-05,-7.645235672380484e-10
8.976438702309113e-15,-3.0309235298764456e-15
2.6829045933846682e-05,-3.958433455494163e-09
2.6057026322706255e-13,-9.788406472958144e-14
2.6826510836928412e-05,-1.8252827274185583e-08
6.047506099370049e-12,-2.516251503404941e-12
2.6816912168728296e-05,-7.486853546071794e-08
1.1242663478554695e-10,-5.145889390700439e-11
2.6787108411115842e-05,-2.7267029331023383e-07
1.6789653095830907e-09,-8.367836172309567e-10
2.6719277710684445e-05,-8.78932859954219e-07
2.0224009330744673e-08,-1.0815745883230792e-08
2.6667665892745648e-05,-2.490738935776099e-06
1.9755915586073623e-07,-1.1111199941149368e-07
2.7218887121185345e-05,-6.100475261128879e-06
1.5752139819026948e-06,-9.07656425519664e-07
3.1664758852192815e-05,-1.2279515249071405e-05
1.031969377456856e-05,-5.903320002642984e-06
5.52240844934635e-05,-1.6679340730071545e-05
5.5838536969605685e-05,-3.064674232865476e-05
0.00016012696065412444,5.983680945455982e-06
0.00025003448542009317,-0.000127529920474941
0.0005691207763082595,0.0001445688283028966
0.0009243258838978441,-0.00042802791794864666
0.0019558812092884625,0.000632145531830717
0.002802519852421853,-0.0011683215485758258
0.005967747355708199,0.0019314364297667674
0.006904761386224193,-0.0026207561177815776
0.01567308008156606,0.00470246362474431
0.013698297672844532,-0.004897051685890299
0.034932656779026516,0.009500178423908845
0.021825907318136165,-0.00776161745715818
0.06566236851881135,0.0162475793139652
0.028589755864571485,-0.010635233767135282
0.10418268728882027,0.02383640221449798
0.03396175862777318,-0.012575384068544778
0.14129778107765878,0.03006107045303632
0.04412021838421206,-0.012021019056081168
0.16964291315544727,0.031604182782954536
0.06593856320844205,-0.007566705065901312
0.1926152308572832,0.0245372350476349
0.09339082698575453,-0.000657829036789211
0.2216269552856481,0.007151938436016801
0.10494433531467977,0.004042005653780914
0.2588856002409814,-0.01583993914214443
0.08558894121883504,0.00428726790106379
0.2854543660589328,-0.0339139519298623
0.04969504152544475,0.003985867747752496
0.274961833226399,-0.038710379759499265
0.028014851531971502,0.007161382178808199
0.22097409408363705,-0.031053917601980324
0.03159898788028422,0.011564769844641616
0.14503245685212246,-0.018682171422352643
0.043019095338335846,0.012473219241165104
0.07699164601110689,-0.008587152668645988
0.04298781423342367,0.009269678298290831
0.03285668447213272,-0.0029753108553151955
0.03055764737958148,0.004967863826459588
0.011181511069399207,-0.0007018289726213433
0.015982563184088413,0.0019795537127861394
0.0029818969260840544,-3.733103876353512e-05
0.006320490558748919,0.0005979993705262196
0.0005969167247598551,7.56066288588621e-05
0.0019242801196628298,0.0001386745144444706
8.289257116914114e-05,5.8527644387172206e-05
0.0004564188353012114,2.4886853165312322e-05
1.4752129146586126e-05,3.068287927100349e-05
8.502030399250656e-05,3.474191764466372e-06
1.7821591706494004e-05,1.3361623974625698e-05
1.2507154255027269e-05,3.783964477411607e-07
2.346830486559606e-05,5.06102165171396e-06
1.4587310986484086e-06,3.219457521290383e-08
2.583690639243357e-05,1.6896131698003954e-06
1.3526740228155607e-07,2.1387312447050586e-09
2.65760643351786e-05,4.995079069066765e-07
9.992925008858198e-09,1.1066348794823959e-10
2.6772184797426118e-05,1.3106676255179819e-07
5.889924843047083e-10,4.436618054066047e-12
2.6818058467316532e-05,3.0568388757221406e-08
2.7726942491278308e-11,1.3645301721007547e-13
0.017843793353521605,4.699163495680219e-08
5.4258739840969914e-14,1.771300296142473e-14
0.01784383934898251,2.431488957565059e-07
1.7570751955942497e-12,5.294691115084357e-13
0.017844099868347688,1.1172095446651864e-06
4.556882865036721e-11,1.272539514964765e-11
0.017845412714820364,4.549466075089663e-06
9.453741602153732e-10,2.458607040346189e-10
0.017851303933980284,1.637750554518147e-05
1.566933741636843e-08,3.815254506268149e-09
0.01787486399252773,5.1941040332965276e-05
2.0719386598875348e-07,4.7475061351246725e-08
0.01795895419030637,0.00014442164083567212
2.181796806959556e-06,4.7251879995595766e-07
0.0182277063604354,0.00034940756407270915
1.825499638801987e-05,3.748562852955267e-06
0.019002578058340394,0.0007259000519654529
0.00012099617101467916,2.3595362881357972e-05
0.021046042429076033,0.0012605118774094244
0.0006326686483048053,0.00011717153969022665
0.026066857760992893,0.00170903347148001
0.002594260382346878,0.00045579122512922287
0.03770222014960381,0.0013923816574697252
0.008269338399104273,0.0013765274493808574
0.062878754226833,-0.0008608122374465232
0.020216330877906856,0.0031906443406070194
0.11186744852886663,-0.006224933006333884
0.03709482013992076,0.005588953249666035
0.1930281313261573,-0.014533360124435976
0.049237065439728826,0.007240906188994842
0.30031697550924624,-0.022762739413661956
0.04425102026776992,0.006736124971207137
0.40288947610056103,-0.02544471008521882
0.024450984048203277,0.004358225591007309
0.4550690362322791,-0.018396376424895104
0.012609106686174066,0.001973367335485147
0.42862198529821993,-0.003182527862767133
0.02686576724546128,0.000501376719470939
0.33734740367592525,0.012838744386170973
0.05494216474470333,-0.0012385708844368584
0.22516676832326482,0.02201711522674178
0.0686631694906231,-0.004200663166443845
0.1313928005193028,0.02205483247976623
0.05784814641765412,-0.006972938576452897
0.0702952838315345,0.016276779977095382
0.03539731335590112,-0.0073986709281825165
0.03664548643989021,0.009473320753693216
0.016558733657853382,-0.005453362588642742
0.01996535785285864,0.004413434411347286
0.006242292443617597,-0.003032952507470795
0.012384423058652519,0.001524102547156953
0.0021973886576340954,-0.0015182512383353976
0.009570971149246637,0.00018120643729932766
0.0011109610741190212,-0.0008528162155917761
0.009363893410055673,-0.0003290383417860595
0.0009373291495461741,-0.0005092559048002371
0.010582209330045333,-0.0004923894154776928
0.0008284653568843744,-0.0002589234399666662
0.012421446072782439,-0.0005367398218179979
0.0006036608415219505,-9.92212441784156e-05
0.01427706222876271,-0.0005175476019072835
0.00034532716923443146,-2.691042432167427e-05
0.015770946398768762,-0.0004386122022995776
0.00015375946754283233,-4.5317120363594064e-06
0.016776860437420063,-0.0003209843198237528
5.3242930065102986e-05,-1.4299578870750006e-07
0.017355960386735342,-0.0002018948801923534
1.4361973364056728e-05,1.7649833241586036e-07
0.017645074282022083,-0.00010947743081179772
3.026097145482518e-06,6.343338394175873e-08
0.017771511781468838,-5.145510871572596e-05
4.995574288125223e-07,1.3127478247551225e-08
0.017820281662499233,-2.107503958066278e-05
